number concept activation
458 economist 1.3935673e-05
459 card 0.0006474485
460 network 0.00050987117
461 comedy 0.0033972452
462 nineteenth_century 0.0001313027
463 grass 2.8084767e-06
464 ride 0.00057376566
465 standout 0.0008480545
466 water 7.714618e-07
467 worker 0.0012981552
468 investigator 8.556334e-05
469 surgery 3.3934361e-06
470 Famous_Name 0.0009843905
471 Centre 0.00044842137
472 parish 3.3791643e-05
473 comment 0.0026896284
474 occupation 0.00025630707
475 artiste 8.103036e-05
476 experiment 8.445861e-06
477 insect 3.6421836e-06
478 densely_populated 0.00040287027
479 dog 0.0022850349
480 commentator 0.0012817901
481 infection 0.0001296291
482 composition 9.3432915e-05
483 dignitary 0.00021275465
484 ethnic_minority 0.00011035653
485 internationally_renowned 7.301632e-05
486 prison 0.00019608896
487 philosopher 8.877556e-05
488 critically_acclaimed 0.00066196074
489 comic 0.00019589684
490 surname 3.9894225e-05
491 finding 4.8514772e-05
492 index 7.732364e-06
493 peer 3.4023877e-05
494 coach 0.00014631027
495 activist 0.0002568749
496 foundation 4.2354736e-06
497 award 1.3832181e-06
498 pathogen 1.743532e-06
499 face 0.008457927
500 council 4.6627418e-05
501 verb 6.758806e-05
502 acquisition 0.00021125535
503 selection 0.00019649153
504 defect 0.00014057057
505 route 0.0004015442
506 studio 0.0001418412
507 thinker 0.00052060635
508 container 3.384434e-05
509 Historical_Site 9.555023e-07
510 abnormality 2.9431394e-05
511 movement 0.00019786642
512 colleague 0.00053635816
513 sociologist 0.00031866995
514 base 8.563329e-05
515 culture 0.00044653623
516 monster 0.007481579
517 explorer 6.442366e-05
518 investor 3.456318e-05
519 tourist_destination 3.4886264e-06
520 insurer 1.9052126e-05
521 regular 0.00050514156
522 sample 3.911976e-05
523 Menu_Item 0.000114709794
524 Offence 0.00053218164
525 minister 3.716065e-05
526 composer 1.2099419e-05
527 coating 2.431038e-06
528 perennial 4.0363448e-06
529 soil 2.8314023e-05
530 performance 0.00032171767
531 teacher 0.0001646054
532 painter 0.00020891595
533 landmark 6.9428155e-05
534 university 1.0263005e-06
535 mountain 3.272164e-05
536 novel 0.0015556789
537 wine 0.00070056925
538 fabric 6.93811e-06
539 internationally_acclaimed 4.7281646e-05
540 franchise 0.00029121092
541 prize 7.1802738e-06
542 disaster 1.3993753e-05
543 topping 4.0360927e-05
544 house 4.4707667e-05
545 journalist 2.992124e-05
546 filmmaker 9.336736e-05
547 djs 0.0018683998
548 law_enforcement 0.00053806946
549 muscle 3.9495308e-06
550 blue_chip 8.0882055e-05
551 manager 0.00028799954
552 stock 1.8818931e-06
553 contributor 5.216071e-05
554 choreographer 4.2915323e-07
555 south_african 2.7347924e-05
556 resort 4.230696e-05
557 folk 0.002841261
558 tune 0.0001286797
559 winery 2.665985e-06
560 entrepreneur 0.0006735499
561 physician 0.00012377769
562 deity 1.1226925e-05
563 playwright 9.11804e-06
564 move 0.0029559936
565 user 0.00044333652
566 quarterback 1.7312693e-06
567 twentieth_century 0.00031738894
568 guest_speaker 5.273408e-05
569 dance 0.00015795292
570 villain 0.070263796
571 contender 0.00040440325
572 spelling 6.376909e-05
573 law 0.0003221861
574 lender 1.9621832e-05
575 cell 7.1524584e-05
576 fundraiser 1.4088231e-06
577 theologian 8.933979e-05
578 flower 5.862456e-07
579 airport 1.0920445e-05
580 stream 1.4578347e-05
581 estate 0.00010110872
582 meat 3.8995244e-05
583 tributary 0.00014880797
584 proponent 0.00026768
585 sensor 7.640521e-07
586 democrat 0.00041272296
587 comedian 0.0003191954
588 effort 0.00039565194
589 predator 6.946154e-05
590 shrub 2.8097386e-06
591 antibiotic 1.2342613e-06
592 phone 1.6031933e-06
593 supermarket 8.3283485e-06
594 township 1.41236005e-05
595 historian 2.1850476e-05
596 rider 2.914508e-05
597 abbreviation 0.0003291643
598 cartoon 0.00034254347
599 hotel 0.00021785389
600 trainer 4.4032666e-05
601 sandwich 0.0005413977
602 senator 8.7479304e-05
603 family 0.00055719033
604 tenant 0.0001318877
605 lawyer 8.997966e-05
606 release 0.0014474018
607 girl 0.0004918355
608 feminist 2.8469763e-05
609 Medical_Device 4.7003536e-07
610 contractor 6.758266e-06
611 saint 2.348925e-05
612 psychologist 4.9274127e-05
613 mall 3.7427917e-06
614 conductor 4.874658e-07
615 aircraft 6.134192e-06
616 prospect 5.3915162e-05
617 beer 0.00019082647
618 mps 4.5671346e-05
619 reservoir 2.6842747e-06
620 condiment 4.839787e-06
621 dancer 0.00015488309
622 pesticide 1.0732012e-06
623 accident 7.5741205e-05
624 rookie 9.15798e-06
625 reformer 0.0004548602
626 rapper 0.0027081976
627 tumor 1.0251395e-06
628 winner 0.0001813235
629 denomination 0.0001591339
630 ngos 0.00023265777
631 ship 0.0004778541
632 garment 2.8228422e-05
633 train 9.597036e-05
634 ophthalmologist 9.645804e-06
635 doctor 0.0003499188
636 temple 9.391648e-07
